0.000000	500.000000
29.834322	495.899000
32.404036	495.543000
66.715319	490.828000
72.574361	490.016000
102.613898	485.881000
108.296274	485.093000
137.946507	481.018000
140.704639	480.636000
175.917768	475.799000
182.523134	474.886000
210.580898	471.035000
216.107902	470.271000
248.186289	465.863000
251.650185	465.384000
283.974417	460.935000
289.156502	460.219000
321.341729	455.775000
326.077640	455.120000
356.242165	450.952000
359.713502	450.473000
393.247185	445.844000
398.986421	445.054000
430.225800	440.736000
433.349062	440.307000
467.411472	435.603000
468.629994	435.436000
501.832977	430.860000
506.598679	430.208000
540.600602	425.527000
542.888100	425.214000
576.372101	420.606000
577.401493	420.465000
613.910658	415.453000
616.000648	415.167000
650.342285	410.461000
650.816480	410.396000
687.864198	405.327000
689.325657	405.127000
723.441466	400.448000
723.521761	400.437000
760.795953	395.342000
763.976366	394.906000
798.177804	390.217000
799.205569	390.076000
831.820736	385.599000
836.534757	384.951000
871.980187	380.081000
872.807254	379.967000
906.885251	375.273000
910.479564	374.776000
943.431860	370.228000
948.240413	369.562000
980.337001	365.127000
984.282746	364.580000
1016.431234	360.144000
1021.045542	359.503000
1053.223163	355.093000
1058.752315	354.326000
1090.968477	349.919000
1096.075951	349.213000
1127.483169	344.932000
1133.669998	344.079000
1164.509802	339.886000
1171.202791	338.969000
1204.740322	334.400000
1209.990891	333.681000
1238.576992	329.779000
1246.734709	328.662000
1278.460088	324.327000
1285.436603	323.373000
1315.895735	319.214000
1322.860470	318.264000
1353.873845	314.026000
1361.593714	312.979000
1390.065948	309.113000
1398.587419	307.959000
1428.711636	303.864000
1439.169503	302.446000
1466.894097	298.680000
1473.295087	297.810000
1502.057032	293.920000
1515.810230	292.052000
1539.103539	288.916000
1551.960606	287.172000
1578.036921	283.681000
1590.075124	282.056000
1613.414829	278.949000
1629.744111	276.755000
1650.280716	274.037000
1668.574711	271.601000
1689.990688	268.793000
1706.415016	266.612000
1726.470473	263.996000
1746.955598	261.292000
1763.853539	259.101000
1785.720470	256.228000
1803.785281	253.907000
1826.820919	250.909000
1841.574241	249.006000
1866.591374	245.758000
1878.790876	244.176000
1906.355762	240.610000
1921.805311	238.619000
1947.868532	235.224000
1957.642040	233.968000
1987.896104	230.037000
1996.622958	228.921000
2027.569169	224.914000
2035.761896	223.869000
2069.451767	219.529000
2075.959075	218.704000
2112.337373	214.047000
2113.505409	213.900000
2148.199800	209.540000
2155.010299	208.688000
2193.419491	203.901000
2196.992678	203.459000
2235.416331	198.715000
2236.217365	198.617000
2274.283291	193.926000
2277.448415	193.538000
2318.000501	188.688000
2323.049319	188.067000
2358.859489	183.845000
2368.221922	182.696000
2402.033752	178.643000
2405.927448	178.171000
2441.612964	173.987000
2456.441861	172.252000
2487.503092	168.734000
2499.814213	167.324000
2529.565910	164.026000
2544.458397	162.375000
2576.177378	158.948000
2593.496640	157.087000
2620.927422	154.140000
2645.610507	151.498000
2666.000390	149.319000
2687.051445	147.097000
2716.038160	144.037000
2744.648327	141.053000
2760.672086	139.382000
2786.464918	136.693000
2807.204283	134.530000
2840.071051	131.098000
2859.948414	129.024000
2881.523564	126.775000
2902.439672	124.593000
2928.371877	121.872000
2951.409327	119.471000
2971.817429	117.267000
2999.955929	114.235000
3015.494812	112.511000
3040.351761	109.793000
3058.962954	107.684000
3081.162693	105.187000
3100.256220	102.918000
3118.028124	100.910000
3139.539534	98.291000
