0.000000	500.000000
46.190801	495.899000
50.127734	495.543000
103.271593	490.828000
112.243463	490.016000
158.662990	485.881000
167.357296	485.093000
213.273825	481.018000
217.500931	480.636000
272.071548	475.799000
282.222051	474.886000
325.752298	471.035000
334.244900	470.271000
383.932747	465.863000
389.252515	465.384000
439.210075	460.935000
447.177471	460.219000
496.706351	455.775000
503.978157	455.120000
550.352514	450.952000
555.699065	450.473000
607.320849	445.844000
616.189841	445.054000
664.194632	440.736000
669.035171	440.307000
721.440733	435.603000
723.335059	435.436000
774.558567	430.860000
781.985556	430.208000
834.519371	425.527000
838.083545	425.214000
889.843140	420.606000
891.444696	420.465000
948.070911	415.453000
951.326942	415.167000
1004.723702	410.461000
1005.460718	410.396000
1063.189348	405.327000
1065.466022	405.127000
1118.449529	400.448000
1118.574427	400.437000
1176.735856	395.342000
1181.678257	394.906000
1234.822159	390.217000
1236.417676	390.076000
1287.010946	385.599000
1294.309170	384.951000
1349.222882	380.081000
1350.498611	379.967000
1403.111428	375.273000
1408.632004	374.776000
1459.369979	370.228000
1466.739293	369.562000
1516.083433	365.127000
1522.123135	364.580000
1571.639381	360.144000
1578.683420	359.503000
1628.706806	355.093000
1637.163073	354.326000
1687.377907	349.919000
1695.225997	349.213000
1744.428426	344.932000
1753.967971	344.079000
1802.458002	339.886000
1812.867454	338.969000
1865.446264	334.400000
1873.618300	333.681000
1918.310807	329.779000
1931.009102	328.662000
1980.537042	324.327000
1991.416834	323.373000
2039.016108	319.214000
2049.916182	318.264000
2098.327913	314.026000
2110.509852	312.979000
2155.363035	309.113000
2168.839283	307.959000
2216.216036	303.864000
2232.724292	302.446000
2276.374151	298.680000
2286.443291	297.810000
2332.015545	293.920000
2353.671745	292.052000
2390.833317	288.916000
2411.117106	287.172000
2453.080197	283.681000
2472.209339	282.056000
2510.106901	278.949000
2536.238454	276.755000
2569.902600	274.037000
2599.593754	271.601000
2635.262111	268.793000
2662.038253	266.612000
2695.748774	263.996000
2729.477689	261.292000
2758.192521	259.101000
2794.482948	256.228000
2825.719852	253.907000
2864.596778	250.909000
2889.914262	249.006000
2932.323063	245.758000
2953.048851	244.176000
3000.088745	240.610000
3026.647110	238.619000
3070.563862	235.224000
3087.456381	233.968000
3138.668832	230.037000
3153.899984	228.921000
3206.622015	224.914000
3220.995871	223.869000
3278.952439	219.529000
3290.514534	218.704000
3353.872247	214.047000
3355.981004	213.900000
3418.822359	209.540000
3431.286051	208.688000
3502.199134	203.901000
3508.917821	203.459000
3581.510104	198.715000
3583.060097	198.617000
3655.322040	193.926000
3661.413827	193.538000
3745.319622	188.688000
3754.951231	188.067000
3832.792300	183.845000
3850.757900	182.696000
3920.213807	178.643000
3927.944621	178.171000
4007.157159	173.987000
4040.344223	172.252000
4121.459082	168.734000
4151.746480	167.324000
4241.610399	164.026000
4286.558608	162.375000
4412.638133	158.948000
4487.799310	157.087000
4607.206202	154.140000
4722.528677	151.498000
4821.081169	149.319000
4973.405870	147.097000
5181.882857	144.037000
5541.744112	149.319000
5691.121035	151.498000
5810.614236	154.140000
5939.249867	157.087000
6014.654083	158.948000
6153.062118	162.375000
6213.802503	164.026000
6303.590021	167.324000
6342.009707	168.734000
6417.577838	172.252000
6457.581898	173.987000
6537.613411	178.171000
6546.549433	178.643000
6612.932881	182.696000
6632.623194	183.845000
6698.637782	188.067000
6710.087167	188.688000
6785.309880	193.538000
6792.022343	193.926000
6865.673307	198.617000
6867.182936	198.715000
6942.215236	203.459000
6948.978683	203.901000
7021.744193	208.688000
7034.365448	209.540000
7098.146784	213.900000
7100.265518	214.047000
7167.071531	218.704000
7178.295519	219.529000
7239.119143	223.869000
7253.074123	224.914000
7308.189952	228.921000
7322.873702	230.037000
7376.523933	233.968000
7392.886904	235.224000
7438.547814	238.619000
7464.302822	240.610000
7511.870442	244.176000
7532.738953	245.758000
7575.291014	249.006000
7600.138289	250.909000
7640.023637	253.907000
7670.121483	256.228000
7708.787415	259.101000
7736.463128	261.292000
7771.901242	263.996000
7804.532470	266.612000
7832.637457	268.793000
7867.111280	271.601000
7898.054341	274.037000
7931.182649	276.755000
7958.356724	278.949000
7995.362528	282.056000
8015.183429	283.681000
8056.278711	287.172000
8077.242226	288.916000
8113.715828	292.052000
8135.851612	293.920000
8180.949374	297.810000
8191.141626	298.680000
8234.728269	302.446000
8251.163611	303.864000
8298.837314	307.959000
8312.188418	309.113000
8357.335016	312.979000
8369.482269	314.026000
8418.791777	318.264000
8429.643864	319.214000
8477.363242	323.373000
8488.281661	324.327000
8537.719709	328.662000
8550.481579	329.779000
8594.840353	333.681000
8603.075594	334.400000
8655.006098	338.969000
8665.558685	339.886000
8713.156100	344.079000
8723.020635	344.932000
8770.897291	349.213000
8779.011497	349.919000
8828.000921	354.326000
8836.740376	355.093000
8885.361151	359.503000
8892.632124	360.144000
8941.379952	364.580000
8947.485765	365.127000
8996.454833	369.562000
9003.864799	370.228000
9054.188577	374.776000
9059.733163	375.273000
9111.873173	379.967000
9113.150945	380.081000
9167.649204	384.951000
9174.955998	385.599000
9225.379068	390.076000
9226.972468	390.217000
9280.031871	394.906000
9284.973381	395.342000
9342.729194	400.437000
9342.854764	400.448000
9395.981847	405.127000
9398.246583	405.327000
9455.948904	410.396000
9456.689160	410.461000
9510.049105	415.167000
9513.294212	415.453000
9570.354452	420.465000
9571.947488	420.606000
9624.287706	425.214000
9627.803495	425.527000
9681.106674	430.208000
9688.423924	430.860000
9740.549538	435.436000
9742.418928	435.603000
9795.777648	440.307000
9800.556982	440.736000
9849.278299	445.054000
9858.061019	445.844000
9910.028821	450.473000
9915.370544	450.952000
9961.893352	455.120000
9969.181069	455.775000
10018.518330	460.219000
10026.498231	460.935000
10076.005141	465.384000
10081.383803	465.863000
10130.338995	470.271000
10138.950954	471.035000
10181.758558	474.886000
10192.078765	475.799000
10245.855311	480.636000
10250.165002	481.018000
10295.257822	485.093000
10304.136895	485.881000
10349.759931	490.016000
10358.875447	490.828000
10410.971961	495.543000
10414.984519	495.899000
10463.256182	500.264000
10469.473525	500.816000
10515.507370	504.993000
10525.653231	505.892000
10577.868086	510.628000
10581.002513	510.905000
10626.450170	515.009000
10637.083474	515.951000
10685.237529	520.310000
10695.975729	521.262000
10741.678923	525.407000
10750.628600	526.200000
10794.222042	530.132000
10810.993947	531.621000
10853.995082	535.482000
10867.101367	536.643000
10907.660471	540.271000
10925.599133	541.860000
10963.248200	545.240000
10985.534069	547.207000
11021.070300	550.396000
11047.526253	552.740000
11076.131879	555.319000
11097.390984	557.222000
11133.939253	560.510000
11166.098188	563.398000
11186.770179	565.259000
11216.828366	567.944000
11244.537046	570.435000
11281.081742	573.708000
11301.820374	575.583000
11333.222178	578.414000
11351.264732	580.041000
